student_id,department,cgpa,project_score,dsa_score,hackathon_wins,aptitude_score,hr_score,resume_ats_score,cs_fundamentals_score,placement_status,company_name,company_type,job_role,salary_lpa
12502968,CSE/IT,8.97,54.98,69.6,1,52.16,57.56,62.2,62.57,Placed,Cognizant,Mid,Analyst,24.67
12503100,CSE/IT,8.05,59.45,75.69,0,71.62,59.4,53.04,57.63,Placed,Bosch,Mid,Analyst,13.69
12503639,CSE/IT,7.35,56.76,86.86,0,51.8,48.78,55.98,69.48,Placed,EPAM Systems,Mid,Analyst,14.0
12503355,CSE/IT,7.34,55.11,90.75,0,51.58,47.55,61.74,60.12,Placed,KPMG,Mid,SDE,20.94
12501764,CSE/IT,8.36,71.18,75.8,0,54.61,32.56,50.78,51.08,Placed,KPMG,Mid,Analyst,18.56
12503850,CSE/IT,8.88,48.84,80.16,2,49.28,73.36,41.05,60.49,Placed,Qualcomm,Mid,Analyst,15.64
12502528,CSE/IT,8.54,58.91,65.84,3,81.76,57.51,40.13,70.41,Placed,Hexaware,Mid,Analyst,16.45
12501459,CSE/IT,7.24,83.25,77.01,1,53.33,59.48,34.45,60.48,Placed,Dell,Mid,SDE,22.99
12503294,CSE/IT,8.3,65.64,72.83,1,62.25,52.97,37.66,65.14,Placed,Persistent Systems,Mid,Analyst,21.62
12501756,CSE/IT,8.85,49.6,71.59,0,73.41,35.74,59.98,63.43,Placed,Capgemini,Mid,SDE,16.6
12502864,CSE/IT,8.23,46.18,78.04,1,73.45,46.27,51.17,72.87,Placed,KPMG,Mid,Analyst,16.85
12502707,CSE/IT,7.85,77.88,57.21,0,44.18,60.96,58.03,88.75,Placed,KPMG,Mid,SDE,11.72
12501237,CSE/IT,8.35,65.5,69.59,0,57.82,40.44,50.42,69.99,Placed,Hexaware,Mid,Analyst,16.12
12500311,CSE/IT,7.91,68.92,73.54,0,53.32,67.05,53.76,58.51,Placed,Mindtree,Mid,SDE,20.51
12500304,CSE/IT,8.32,65.75,60.87,0,66.28,81.89,48.77,71.98,Placed,Qualcomm,Mid,SDE,12.07
12501616,CSE/IT,9.1,73.21,66.16,0,58.67,23.4,50.44,49.45,Placed,Hexaware,Mid,Analyst,14.7
12501542,CSE/IT,8.33,59.44,87.7,0,55.65,35.65,28.53,55.15,Placed,Hexaware,Mid,SDE,14.3
12503738,ECE,9.26,55.25,79.91,0,46.39,45.64,56.11,73.15,Placed,Qualcomm,Mid,SDE,14.56
12500244,CSE/IT,8.22,53.44,74.45,0,55.67,70.11,50.73,72.55,Placed,Intel,Mid,Analyst,21.95
12503989,CSE/IT,7.33,75.07,81.05,0,33.28,36.93,51.96,69.89,Placed,EPAM Systems,Mid,Analyst,20.56
12501080,CSE/IT,8.61,58.47,74.52,0,68.4,23.82,41.79,66.37,Placed,Qualcomm,Mid,Analyst,19.63
12500560,CSE/IT,7.27,74.08,68.83,0,66.14,64.89,62.31,63.39,Placed,Cognizant,Mid,Analyst,21.4
12500911,CSE/IT,8.41,47.24,72.7,1,72.55,56.94,41.14,81.12,Placed,Bosch,Mid,SDE,23.35
12500335,CSE/IT,9.32,71.74,56.7,0,57.81,34.7,43.73,68.4,Placed,Nagarro,Mid,SDE,17.15
12503396,CSE/IT,9.22,53.26,75.45,0,43.24,36.57,52.84,61.06,Placed,KPMG,Mid,SDE,20.44
12500467,CSE/IT,8.26,56.18,83.71,0,70.64,45.93,35.71,52.5,Placed,Qualcomm,Mid,Analyst,23.5
12503882,CSE/IT,8.47,67.66,63.53,0,67.08,43.69,52.31,66.69,Placed,Mphasis,Mid,SDE,13.13
12500610,CSE/IT,7.82,46.92,81.56,0,60.34,60.96,28.67,91.0,Placed,Nagarro,Mid,SDE,12.7
12501619,CSE/IT,8.03,50.99,86.64,0,48.06,73.93,47.1,58.13,Placed,KPMG,Mid,Analyst,23.53
12501665,CSE/IT,6.86,69.87,86.22,0,53.35,52.38,49.38,60.96,Placed,Persistent Systems,Mid,Analyst,23.49
12501791,ECE,9.03,70.02,69.18,0,52.64,58.28,44.09,77.6,Placed,Intel,Mid,SDE,12.61
12501140,CSE/IT,7.69,64.17,70.55,3,63.43,54.28,65.82,66.02,Placed,Tech Mahindra,Mass,Analyst,5.98
12500313,CSE/IT,8.42,55.55,72.77,0,36.02,43.72,46.1,90.64,Placed,Reliance Jio,Mass,Analyst,4.09
12503023,CSE/IT,8.34,64.78,72.42,0,47.26,41.63,38.72,76.33,Placed,TCS,Mass,Analyst,9.28
12501383,CSE/IT,8.94,56.95,70.95,1,68.23,58.93,64.12,39.91,Placed,Zensar,Mass,Analyst,3.92
12501378,CSE/IT,7.79,39.19,91.0,0,57.57,60.4,54.97,66.11,Placed,HCL,Mass,Support,4.13
12500523,CSE/IT,7.62,52.86,82.98,0,74.89,49.46,33.52,72.84,Placed,Birlasoft,Mass,Analyst,4.98
12500623,CSE/IT,8.14,65.57,65.42,0,79.91,37.28,42.17,72.99,Placed,Zensar,Mass,Support,9.08
12500188,CSE/IT,7.73,69.33,72.76,0,56.1,55.67,67.82,53.13,Placed,Cybage,Mass,Support,6.29
12501204,CSE/IT,7.48,59.61,79.5,0,68.38,56.52,49.44,64.0,Placed,Zensar,Mass,Analyst,7.1
12503484,ECE,8.69,64.34,68.99,0,81.22,72.73,41.43,72.9,Placed,TCS,Mass,Support,4.9
12500736,CSE/IT,7.67,77.26,69.27,1,37.97,59.89,71.51,57.62,Placed,Sopra Steria,Mass,Analyst,4.34
12500309,CSE/IT,8.69,57.34,62.27,0,66.54,68.21,64.25,62.92,Placed,HCL,Mass,Analyst,6.92
12503104,CSE/IT,8.89,45.26,70.74,1,51.34,49.46,41.93,89.03,Placed,Cybage,Mass,Support,4.75
12500968,CSE/IT,8.07,82.5,51.63,2,77.48,43.0,54.87,69.5,Placed,TCS,Mass,Analyst,5.59
12502229,CSE/IT,8.57,53.7,81.32,1,38.99,52.16,55.76,56.67,Placed,Zensar,Mass,Analyst,6.72
12502103,CSE/IT,7.81,56.41,75.64,0,62.71,41.65,61.39,69.33,Placed,Infosys,Mass,Analyst,5.54
12501202,ECE,9.63,59.68,75.63,0,37.53,31.83,75.48,59.22,Placed,Birlasoft,Mass,Support,6.37
12500625,CSE/IT,8.34,65.01,66.8,0,57.39,68.91,52.65,61.44,Placed,Sopra Steria,Mass,Support,3.4
12502219,CSE/IT,8.23,67.71,71.37,0,64.6,47.05,52.98,51.13,Placed,TCS,Mass,Support,9.0
12502113,CSE/IT,8.54,55.38,83.82,0,73.67,32.99,24.04,52.17,Placed,Cybage,Mass,Analyst,8.34
12501658,CSE/IT,7.87,74.2,73.41,0,53.3,38.91,47.95,58.61,Placed,HCL,Mass,Support,9.59
12501271,CSE/IT,7.65,55.73,79.76,4,63.15,69.3,51.23,61.5,Placed,Tech Mahindra,Mass,Analyst,4.78
12500922,CSE/IT,8.33,51.64,70.43,0,60.09,55.17,47.29,81.16,Placed,Birlasoft,Mass,Analyst,4.4
12503890,CSE/IT,8.32,86.06,70.55,0,43.02,55.14,39.2,40.39,Placed,DXC Technology,Mass,Analyst,3.0
12502480,CSE/IT,8.81,71.95,65.2,0,40.8,53.58,34.35,67.96,Placed,Wipro,Mass,Analyst,4.09
12502400,CSE/IT,8.19,65.35,81.58,0,48.35,38.5,9.34,73.9,Placed,CGI,Mass,Analyst,4.84
12500339,CSE/IT,8.32,74.65,43.82,3,63.61,54.9,77.36,82.02,Placed,Sopra Steria,Mass,Analyst,9.33
12501376,CSE/IT,8.57,49.88,75.36,0,46.24,67.58,44.82,71.73,Placed,Wipro,Mass,Analyst,3.12
12503241,CSE/IT,8.15,73.23,66.48,1,63.13,48.9,52.8,54.05,Placed,Infosys,Mass,Analyst,4.98
12503610,CSE/IT,7.64,63.4,82.98,0,43.5,57.28,64.56,47.93,Placed,Infosys,Mass,Support,5.54
12501201,CSE/IT,8.93,59.92,52.54,0,48.86,58.43,64.32,86.45,Placed,Birlasoft,Mass,Support,9.63
12501738,CSE/IT,7.96,57.62,88.36,0,70.71,45.24,20.65,51.41,Placed,Birlasoft,Mass,Support,9.98
12503932,CSE/IT,8.97,63.2,58.92,1,63.81,53.12,44.1,70.09,Placed,Wipro,Mass,Analyst,4.02
12503270,CSE/IT,7.81,50.75,88.6,0,53.02,48.03,41.06,63.35,Placed,DXC Technology,Mass,Analyst,5.25
12500702,CSE/IT,8.58,48.98,76.1,0,48.04,45.1,49.17,73.78,Placed,Cybage,Mass,Analyst,4.62
12501856,CSE/IT,7.96,47.49,81.09,0,76.82,60.81,40.16,62.61,Placed,Tech Mahindra,Mass,Support,7.76
12503390,CSE/IT,6.87,85.2,67.89,2,54.19,47.89,56.68,67.61,Placed,Reliance Jio,Mass,Support,9.5
12500234,ECE,8.47,85.26,78.28,1,47.38,64.59,26.13,53.23,Placed,Infosys,Mass,Analyst,4.07
12501316,CSE/IT,8.63,50.44,69.28,4,53.19,57.12,50.7,76.51,Placed,Birlasoft,Mass,Support,9.6
12503075,ECE,8.96,71.96,66.21,2,67.59,69.38,41.01,65.11,Placed,TCS,Mass,Analyst,9.29
12503560,CSE/IT,8.19,51.11,84.25,1,67.18,52.59,46.97,46.77,Placed,Zensar,Mass,Support,5.96
12501107,CSE/IT,8.16,60.3,79.36,2,58.58,52.82,34.08,57.77,Placed,Tech Mahindra,Mass,Analyst,7.79
12502639,CSE/IT,8.11,60.09,84.52,2,51.67,56.13,31.69,52.46,Placed,CGI,Mass,Analyst,7.6
12500203,CSE/IT,8.33,42.07,86.34,0,35.13,59.51,67.04,58.51,Placed,HCL,Mass,Support,5.47
12503714,CSE/IT,8.27,71.22,60.16,1,69.07,54.79,54.19,59.94,Placed,Infosys,Mass,Support,9.05
12500628,CSE/IT,7.6,63.82,71.57,1,64.83,86.74,56.26,54.13,Placed,Birlasoft,Mass,Support,3.2
12502119,CSE/IT,7.61,58.25,85.11,1,54.16,53.86,46.23,56.21,Placed,Zensar,Mass,Analyst,4.07
12503760,CSE/IT,8.88,57.87,68.29,0,61.23,63.94,31.09,63.84,Placed,Zensar,Mass,Analyst,9.36
12503348,CSE/IT,7.99,50.56,66.66,0,63.5,35.36,66.43,87.89,Placed,Zensar,Mass,Support,4.37
12502004,CSE/IT,8.93,44.34,69.49,0,78.44,56.9,42.03,65.53,Placed,Wipro,Mass,Analyst,8.3
12500824,CSE/IT,8.86,73.82,54.47,1,58.25,51.99,54.24,60.21,Placed,Tech Mahindra,Mass,Support,7.16
12503207,CSE/IT,8.13,70.44,64.44,0,47.76,61.62,56.77,64.07,Placed,DXC Technology,Mass,Analyst,5.96
12500260,CSE/IT,8.23,64.75,54.16,0,67.9,55.64,59.41,81.31,Placed,Cybage,Mass,Analyst,8.7
12500245,CSE/IT,7.68,55.69,80.36,0,69.51,36.06,56.74,57.09,Placed,Sopra Steria,Mass,Support,9.26
12501545,CSE/IT,8.2,52.52,80.45,1,45.17,75.43,51.5,54.79,Placed,Birlasoft,Mass,Analyst,8.99
12502220,CSE/IT,7.79,47.24,89.22,0,36.21,46.73,60.3,63.57,Placed,Cybage,Mass,Analyst,3.45
12500860,CSE/IT,7.8,52.52,87.56,0,47.65,57.71,39.68,60.71,Placed,Tech Mahindra,Mass,Analyst,8.1
12500564,CSE/IT,8.26,56.5,60.49,0,61.52,60.2,67.74,75.71,Placed,Sopra Steria,Mass,Support,4.13
12501577,CSE/IT,7.99,56.59,74.32,0,50.76,69.9,48.62,66.83,Placed,Birlasoft,Mass,Support,3.91
12503523,CSE/IT,7.86,55.02,73.79,0,57.05,75.19,42.57,72.2,Placed,Tech Mahindra,Mass,Support,6.85
12501691,CSE/IT,7.66,43.46,83.44,0,60.88,45.28,51.63,75.55,Placed,CGI,Mass,Support,9.06
12501419,CSE/IT,8.09,52.33,70.13,0,62.2,66.06,56.49,69.09,Placed,Wipro,Mass,Support,6.3
12502011,CSE/IT,7.39,54.73,83.09,1,39.27,46.57,53.84,76.93,Placed,Zensar,Mass,Analyst,9.57
12503258,CSE/IT,8.87,40.03,83.92,1,58.9,33.81,38.02,61.65,Placed,Birlasoft,Mass,Analyst,4.64
12503896,CSE/IT,8.46,48.77,84.4,0,66.6,51.62,43.35,42.13,Placed,Reliance Jio,Mass,Analyst,3.22
12502755,CSE/IT,7.79,46.87,76.14,2,62.0,60.97,44.98,81.3,Placed,Cybage,Mass,Support,8.65
12502995,CSE/IT,7.95,55.14,80.13,0,46.54,57.59,56.74,57.33,Placed,Reliance Jio,Mass,Analyst,9.41
12502524,CSE/IT,8.02,56.07,77.99,1,64.56,43.79,22.92,73.96,Placed,Cybage,Mass,Analyst,4.9
12500828,CSE/IT,8.27,24.99,91.0,2,70.15,33.21,42.9,74.89,Placed,Wipro,Mass,Support,6.05
12502820,CSE/IT,7.97,41.45,91.0,0,63.2,33.24,50.27,54.95,Placed,Infosys,Mass,Support,8.5
12502178,ECE,7.81,62.34,91.0,0,47.44,62.74,74.25,42.12,Placed,Sopra Steria,Mass,Support,6.35
12501288,CSE/IT,8.46,55.73,58.33,0,54.25,59.81,59.34,85.04,Placed,HCL,Mass,Analyst,3.12
12500601,CSE/IT,8.38,50.47,81.43,1,45.19,66.52,36.69,60.77,Placed,Zensar,Mass,Analyst,3.87
12501709,CSE/IT,8.68,59.38,63.63,0,57.65,40.06,54.24,68.22,Placed,Zensar,Mass,Analyst,5.29
12501596,CSE/IT,8.38,31.35,81.68,1,86.09,63.04,55.37,53.34,Placed,DXC Technology,Mass,Analyst,9.72
12503439,ECE,7.96,76.04,79.45,0,36.73,40.77,53.67,70.03,Placed,Sopra Steria,Mass,Analyst,7.64
12501128,CSE/IT,7.68,54.69,68.93,0,81.38,35.23,70.97,64.7,Placed,Zensar,Mass,Analyst,6.99
12500458,CSE/IT,8.33,52.67,71.12,0,50.44,54.06,46.66,76.15,Placed,Cybage,Mass,Analyst,7.69
12503975,ECE,8.73,65.16,77.46,0,61.54,40.86,36.35,66.84,Placed,Cybage,Mass,Support,3.42
12501868,CSE/IT,7.56,64.17,76.83,0,53.38,58.73,53.18,55.89,Placed,Zensar,Mass,Analyst,7.21
12501475,CSE/IT,8.04,56.26,77.05,1,56.4,50.01,43.33,63.18,Placed,DXC Technology,Mass,Support,9.12
12500987,ECE,8.91,57.09,75.36,0,74.18,78.67,45.93,52.62,Placed,TCS,Mass,Analyst,8.4
12503631,CSE/IT,7.25,71.63,61.22,0,45.46,60.98,89.54,68.13,Placed,HCL,Mass,Support,9.42
12502715,CSE/IT,7.74,60.81,74.48,0,61.19,51.57,56.81,56.47,Placed,Infosys,Mass,Support,7.99
12502369,CSE/IT,8.33,60.83,76.44,0,54.38,45.37,32.7,58.7,Placed,Cybage,Mass,Analyst,3.9
12502169,CSE/IT,8.26,50.26,77.5,0,54.35,44.59,59.07,58.23,Placed,Birlasoft,Mass,Support,5.7
12500413,CSE/IT,7.95,69.93,64.27,0,50.61,65.56,58.71,60.23,Placed,TCS,Mass,Analyst,6.38
12500447,CSE/IT,7.61,65.81,75.98,0,59.66,62.33,56.81,45.12,Placed,Zensar,Mass,Analyst,4.9
12502424,CSE/IT,9.35,51.28,62.77,2,47.92,47.48,35.51,80.73,Placed,HCL,Mass,Analyst,6.86
12501173,CSE/IT,8.75,56.82,61.82,1,61.26,52.23,56.28,65.31,Placed,HCL,Mass,Support,3.52
12503025,CSE/IT,7.84,52.27,70.2,3,66.79,48.95,57.43,74.11,Placed,Reliance Jio,Mass,Support,9.72
12501898,CSE/IT,8.75,62.04,62.5,0,58.14,54.55,55.96,56.14,Placed,DXC Technology,Mass,Analyst,5.3
12501421,CSE/IT,8.21,61.08,64.52,0,54.37,74.31,42.78,72.0,Placed,DXC Technology,Mass,Analyst,5.03
12501365,CSE/IT,8.2,75.67,57.14,1,72.42,47.11,41.83,62.76,Placed,CGI,Mass,Support,8.96
12501156,CSE/IT,8.49,58.7,55.6,0,73.96,21.19,60.94,81.52,Placed,Sopra Steria,Mass,Analyst,9.77
12502496,CSE/IT,8.95,76.82,45.72,0,59.3,51.36,67.05,57.69,Placed,Infosys,Mass,Support,6.97
12503345,CSE/IT,7.0,74.38,62.21,0,72.45,61.39,69.91,61.23,Placed,Tech Mahindra,Mass,Support,4.43
12500873,CSE/IT,8.1,57.01,78.96,1,53.53,49.19,37.5,60.06,Placed,Tech Mahindra,Mass,Support,5.87
12501801,CSE/IT,7.94,46.78,75.05,0,81.54,52.75,34.65,72.51,Placed,Reliance Jio,Mass,Support,8.23
12500074,CSE/IT,7.85,44.79,81.07,0,61.14,57.33,38.72,73.5,Placed,Infosys,Mass,Support,5.8
12501321,ECE,8.6,61.84,83.49,0,44.91,64.62,44.5,57.15,Placed,Sopra Steria,Mass,Support,7.16
12500679,CSE/IT,7.6,55.94,75.96,5,48.54,39.07,71.38,66.02,Placed,TCS,Mass,Support,8.96
12503407,CSE/IT,7.54,75.52,60.46,0,43.7,47.41,60.7,78.72,Placed,HCL,Mass,Support,4.12
12500780,CSE/IT,8.5,48.75,71.56,0,40.73,42.9,75.78,65.22,Placed,Sopra Steria,Mass,Support,3.31
12502907,CSE/IT,7.64,61.57,78.63,1,58.06,58.66,45.84,53.36,Placed,Birlasoft,Mass,Support,5.99
12503520,CSE/IT,7.72,51.34,88.87,2,73.04,41.23,38.56,45.01,Placed,TCS,Mass,Support,4.91
12500633,CSE/IT,7.8,67.73,71.41,0,59.36,37.2,58.14,53.55,Placed,Infosys,Mass,Support,8.23
12501784,CSE/IT,8.34,46.58,72.57,0,64.34,54.59,55.94,63.75,Placed,TCS,Mass,Support,7.46
12502336,CSE/IT,7.22,77.08,69.87,2,51.57,67.23,55.25,53.62,Placed,Infosys,Mass,Analyst,5.81
12503469,CSE/IT,8.87,37.92,70.9,3,87.83,52.95,40.99,62.25,Placed,Wipro,Mass,Support,4.52
12503813,CSE/IT,8.05,50.22,86.09,0,31.17,52.72,36.56,68.64,Placed,Birlasoft,Mass,Support,6.17
12500715,CSE/IT,8.03,50.31,91.0,0,42.31,38.05,44.33,49.32,Placed,Zensar,Mass,Analyst,3.33
12501377,ECE,7.76,59.41,84.54,0,47.42,50.16,62.58,70.02,Placed,Sopra Steria,Mass,Analyst,5.74
12501023,CSE/IT,7.57,63.65,73.23,1,64.2,53.36,71.0,43.11,Placed,Zensar,Mass,Support,8.47
12501500,CSE/IT,7.82,66.46,63.39,0,45.23,67.13,36.07,86.01,Placed,DXC Technology,Mass,Support,6.31
12503868,CSE/IT,7.84,76.87,57.92,1,59.7,41.26,69.34,57.56,Placed,Sopra Steria,Mass,Support,8.16
12501610,CSE/IT,7.45,55.81,78.08,0,69.18,55.85,35.82,67.08,Placed,TCS,Mass,Support,6.75
12501470,CSE/IT,8.32,43.73,86.07,0,57.94,46.49,39.51,53.37,Placed,Zensar,Mass,Analyst,8.78
12500743,CSE/IT,7.0,62.21,76.16,2,59.45,63.39,66.7,56.01,Placed,CGI,Mass,Analyst,8.18
12500530,CSE/IT,8.11,74.98,60.92,0,65.87,49.28,48.24,53.37,Placed,CGI,Mass,Analyst,3.63
12502316,CSE/IT,7.66,77.43,65.9,0,56.29,35.55,70.37,45.69,Placed,Wipro,Mass,Analyst,3.82
12503765,CSE/IT,8.27,61.01,67.32,1,68.04,32.1,46.37,62.71,Placed,Birlasoft,Mass,Analyst,9.22
12502388,CSE/IT,7.31,61.26,73.23,3,69.7,45.12,43.66,70.29,Placed,TCS,Mass,Analyst,6.43
12503072,CSE/IT,8.23,66.06,64.02,2,45.15,38.04,57.11,69.01,Placed,Cybage,Mass,Analyst,3.69
12502824,ECE,7.48,81.84,70.07,0,48.47,49.99,55.74,76.47,Placed,Wipro,Mass,Support,5.22
12503283,CSE/IT,8.65,48.14,69.84,0,66.1,35.83,49.01,66.01,Placed,Tech Mahindra,Mass,Support,3.59
12501431,CSE/IT,8.06,50.82,82.84,1,60.94,46.97,43.33,50.09,Placed,Tech Mahindra,Mass,Support,5.32
12503964,CSE/IT,8.49,33.34,75.55,0,62.92,64.92,58.7,67.02,Placed,Reliance Jio,Mass,Support,9.51
12503955,CSE/IT,7.87,64.88,69.16,0,62.8,57.73,49.49,54.51,Placed,HCL,Mass,Support,3.71
12501179,ECE,8.96,57.29,72.34,0,47.81,88.71,34.56,73.49,Placed,Infosys,Mass,Analyst,3.61
12500106,CSE/IT,8.41,79.05,57.53,2,48.43,43.97,44.39,60.71,Placed,Birlasoft,Mass,Analyst,3.77
12503772,ECE,7.95,75.8,80.89,0,36.76,44.84,73.76,45.01,Placed,Sopra Steria,Mass,Analyst,8.48
12501060,CSE/IT,7.23,89.04,54.66,0,58.53,59.28,58.94,60.39,Placed,Wipro,Mass,Analyst,9.89
12503231,CSE/IT,7.92,43.46,78.61,0,46.21,48.39,58.03,74.53,Placed,Zensar,Mass,Analyst,5.25
12501063,CSE/IT,8.48,54.95,68.77,1,58.11,63.28,55.45,52.09,Placed,TCS,Mass,Support,6.7
12500901,ECE,8.53,77.46,73.23,1,41.77,28.64,52.12,60.72,Placed,TCS,Mass,Analyst,8.72
12503093,CSE/IT,8.83,66.04,65.24,1,48.36,33.51,53.01,50.42,Placed,TCS,Mass,Support,5.16
12502030,CSE/IT,8.1,62.92,81.26,0,50.07,35.64,37.62,46.0,Placed,Sopra Steria,Mass,Support,9.62
12501909,CSE/IT,7.32,45.21,91.0,2,60.13,68.16,61.62,39.99,Placed,Sopra Steria,Mass,Support,4.27
12501937,CSE/IT,7.82,50.37,80.18,0,51.62,61.47,37.59,67.23,Placed,Tech Mahindra,Mass,Analyst,5.02
12500621,CSE/IT,8.18,57.54,65.66,3,57.28,52.38,57.17,65.12,Placed,Cybage,Mass,Support,5.61
12502201,CSE/IT,7.74,66.91,62.99,1,66.7,39.0,52.25,68.85,Placed,Sopra Steria,Mass,Support,8.11
12500200,CSE/IT,7.2,70.35,77.85,0,33.54,62.36,58.78,52.65,Placed,HCL,Mass,Support,5.55
12501074,CSE/IT,7.9,63.2,84.4,1,44.25,40.18,42.56,41.6,Placed,Sopra Steria,Mass,Support,8.3
12500695,CSE/IT,8.01,59.0,78.48,0,53.92,62.43,41.55,46.18,Placed,Tech Mahindra,Mass,Analyst,5.31
12503711,CSE/IT,7.46,67.96,69.06,0,73.26,42.94,45.89,58.45,Placed,TCS,Mass,Support,4.95
12500543,ECE,9.79,43.51,74.64,0,55.71,53.39,29.37,76.57,Placed,Tech Mahindra,Mass,Analyst,5.94
12500811,CSE/IT,9.6,60.88,52.28,2,50.43,56.77,40.2,66.55,Placed,Zensar,Mass,Support,5.37
12503845,CSE/IT,8.07,62.66,75.64,0,57.85,44.74,37.35,50.4,Placed,DXC Technology,Mass,Support,3.98
12501166,CSE/IT,8.38,45.71,80.27,0,67.12,42.18,17.14,67.24,Placed,Reliance Jio,Mass,Analyst,7.94
12500039,CSE/IT,7.77,46.35,67.07,0,72.13,63.07,57.78,75.51,Placed,Infosys,Mass,Analyst,6.09
12503661,CSE/IT,8.48,62.64,73.16,0,56.06,32.44,41.36,46.96,Placed,Reliance Jio,Mass,Analyst,6.24
12501612,ECE,8.57,66.96,72.87,0,53.61,44.96,65.04,53.03,Placed,Reliance Jio,Mass,Support,6.68
12500333,CSE/IT,7.99,57.16,64.06,0,50.49,44.12,58.4,78.72,Placed,Birlasoft,Mass,Analyst,6.96
12501227,CSE/IT,8.01,57.65,70.6,2,52.81,58.07,60.83,54.27,Placed,Cybage,Mass,Support,3.59
12501211,CSE/IT,9.15,66.84,57.45,0,64.6,40.22,36.48,53.48,Placed,Wipro,Mass,Analyst,7.64
12503110,CSE/IT,7.56,33.43,91.0,1,63.85,42.36,65.92,53.43,Placed,Wipro,Mass,Analyst,5.38
12503752,CSE/IT,8.0,55.27,73.63,0,76.4,38.19,28.01,64.07,Placed,HCL,Mass,Analyst,7.72
12503595,CSE/IT,7.64,71.45,60.48,0,46.26,59.81,46.93,77.67,Placed,Infosys,Mass,Analyst,4.12
12503722,CSE/IT,8.09,66.96,63.13,3,65.57,56.68,49.63,53.3,Placed,HCL,Mass,Support,7.32
12500950,CSE/IT,9.29,56.29,67.92,0,46.52,51.45,42.96,46.72,Placed,Infosys,Mass,Analyst,8.88
12503074,CSE/IT,8.09,47.97,76.5,1,38.53,51.11,63.25,64.23,Placed,TCS,Mass,Analyst,6.71
12501022,CSE/IT,8.23,68.02,61.56,0,54.64,51.37,31.61,72.05,Placed,Reliance Jio,Mass,Analyst,8.31
12500406,CSE/IT,8.05,56.65,72.39,1,44.27,45.46,54.25,64.25,Placed,Cybage,Mass,Support,8.08
12501561,CSE/IT,7.72,68.29,75.09,0,60.4,47.46,32.5,50.37,Placed,Cybage,Mass,Analyst,4.62
12502270,CSE/IT,8.13,39.47,76.73,0,64.62,66.76,67.01,51.3,Placed,CGI,Mass,Support,3.04
12503496,CSE/IT,6.88,64.75,73.05,0,55.8,64.1,65.45,58.79,Placed,CGI,Mass,Analyst,6.98
12502708,CSE/IT,8.51,56.12,62.88,0,61.44,54.79,31.83,74.98,Placed,CGI,Mass,Support,5.52
12503856,CSE/IT,8.35,49.57,67.77,0,65.86,58.53,48.56,63.15,Placed,CGI,Mass,Analyst,3.7
12502068,CSE/IT,7.44,70.64,66.52,1,55.06,55.69,61.92,54.37,Placed,Reliance Jio,Mass,Support,7.91
12502641,CSE/IT,7.55,43.58,80.2,1,54.07,61.87,50.91,70.54,Placed,Zensar,Mass,Analyst,9.26
12503894,CSE/IT,6.92,65.17,71.09,0,72.14,55.46,54.17,60.5,Placed,TCS,Mass,Analyst,7.38
12501014,CSE/IT,9.31,66.41,53.65,1,42.92,67.91,38.65,61.0,Placed,DXC Technology,Mass,Analyst,6.1
12501881,CSE/IT,8.01,39.42,80.88,2,57.54,55.61,34.8,73.7,Placed,Sopra Steria,Mass,Support,8.71
12501467,ECE,8.82,52.71,88.69,0,50.41,36.33,38.11,54.03,Placed,Reliance Jio,Mass,Analyst,7.47
12500253,CSE/IT,7.92,47.58,83.06,3,42.19,69.01,56.64,48.52,Placed,Birlasoft,Mass,Analyst,5.05
12503843,CSE/IT,8.14,46.73,79.36,0,61.17,86.26,36.22,47.86,Placed,HCL,Mass,Analyst,4.19
12501007,CSE/IT,9.04,43.54,77.11,0,67.48,59.1,46.25,32.46,Placed,Sopra Steria,Mass,Support,9.17
12500059,ECE,7.7,70.02,76.51,0,52.51,50.86,53.21,66.78,Placed,Zensar,Mass,Support,9.89
12503619,CSE/IT,7.91,44.98,71.44,1,57.77,41.69,61.17,75.45,Placed,Reliance Jio,Mass,Analyst,7.39
12503333,CSE/IT,8.23,70.94,58.75,0,32.93,36.17,63.03,70.33,Placed,Sopra Steria,Mass,Support,5.06
12501742,CSE/IT,7.25,90.71,62.19,0,48.31,43.32,48.14,52.63,Placed,DXC Technology,Mass,Analyst,6.32
12500730,CSE/IT,7.55,64.58,74.93,1,46.32,40.6,45.86,62.05,Placed,Tech Mahindra,Mass,Analyst,4.12
12502303,CSE/IT,7.61,52.44,79.49,1,45.91,58.25,52.51,60.01,Placed,DXC Technology,Mass,Analyst,4.45
12502526,CSE/IT,8.12,48.2,72.77,0,55.19,38.38,49.72,71.3,Placed,Birlasoft,Mass,Support,9.61
12500136,ECE,7.87,79.9,67.77,1,49.8,45.95,54.82,67.25,Placed,CGI,Mass,Analyst,5.48
12500989,ECE,8.3,89.2,53.47,0,69.58,43.91,66.52,53.28,Placed,DXC Technology,Mass,Analyst,9.71
12500692,CSE/IT,7.79,72.72,64.03,0,57.7,44.77,64.17,45.49,Placed,Birlasoft,Mass,Analyst,3.35
12503143,CSE/IT,7.49,57.46,82.49,1,53.78,27.41,36.27,62.64,Placed,DXC Technology,Mass,Analyst,5.46
12501318,CSE/IT,7.07,77.28,52.19,0,84.24,51.18,58.42,68.26,Placed,Sopra Steria,Mass,Analyst,8.57
